Unnamed: 0,id,Age,Flight Distance,Inflight wifi service,Departure/Arrival time convenient,Ease of Online booking,Gate location,Food and drink,Online boarding,Seat comfort,Inflight entertainment,On-board service,Leg room service,Baggage handling,Checkin service,Inflight service,Cleanliness,Departure Delay in Minutes,Arrival Delay in Minutes,Female,Male,Loyal Customer,disloyal Customer,Business travel,Personal Travel,Business,Eco,Eco Plus,satisfaction
195,72606,13,1119,1,5,1,3,2,1,2,2,3,4,4,5,5,2,0,0.0,0,1,1,0,0,1,0,1,0,neutral or dissatisfied
196,75522,20,337,4,0,4,3,4,4,4,4,3,5,4,4,5,4,0,0.0,1,0,0,1,1,0,0,1,0,satisfied
197,125687,45,759,2,2,2,2,2,2,1,2,2,2,2,3,2,4,23,94.0,1,0,1,0,1,0,1,0,0,neutral or dissatisfied
198,79908,51,2344,2,2,2,2,3,4,5,3,3,3,3,3,3,3,0,0.0,1,0,1,0,1,0,1,0,0,satisfied
199,117345,25,296,0,0,0,3,2,0,2,2,4,4,4,5,5,2,0,0.0,0,1,0,1,1,0,1,0,0,satisfied
200,73465,39,1005,1,4,2,3,2,1,5,5,2,4,5,5,4,5,168,163.0,1,0,1,0,0,1,0,1,0,neutral or dissatisfied
201,95851,46,580,3,3,3,3,3,5,4,4,4,4,4,3,4,5,18,16.0,1,0,1,0,1,0,1,0,0,satisfied
202,44992,53,359,1,3,3,3,1,1,1,1,1,2,3,4,4,1,0,0.0,0,1,1,0,1,0,0,1,0,neutral or dissatisfied
203,70631,61,1217,0,4,0,1,5,5,5,4,4,0,4,4,4,4,0,0.0,1,0,1,0,0,1,0,1,0,satisfied
204,13761,61,384,4,5,5,5,3,3,2,4,4,4,4,3,4,5,96,102.0,1,0,1,0,1,0,0,0,1,satisfied
205,74968,16,2586,3,5,3,4,4,3,4,4,5,2,4,5,4,4,45,42.0,0,1,1,0,0,1,0,1,0,neutral or dissatisfied
206,12371,44,2903,2,1,1,1,2,3,3,2,2,2,2,3,2,1,0,1.0,1,0,1,0,1,0,1,0,0,neutral or dissatisfied
207,8378,17,3170,5,5,5,5,5,5,5,5,1,3,3,1,5,5,16,0.0,1,0,1,0,1,0,1,0,0,satisfied
208,82080,50,1276,2,2,2,2,4,2,3,2,2,2,2,1,2,1,35,49.0,1,0,1,0,1,0,0,1,0,neutral or dissatisfied
209,107972,40,825,4,4,4,3,5,4,5,5,5,3,4,3,5,5,0,4.0,1,0,0,1,1,0,1,0,0,satisfied
210,101228,47,2204,5,5,5,5,4,4,4,2,2,2,2,4,2,3,6,0.0,0,1,1,0,1,0,1,0,0,satisfied
211,85577,80,3464,1,1,1,1,2,4,4,4,4,4,4,5,4,4,0,0.0,1,0,1,0,1,0,1,0,0,satisfied
212,2717,38,562,5,3,5,3,4,5,4,4,1,1,3,4,3,4,0,0.0,1,0,1,0,0,1,0,1,0,satisfied
213,88529,31,404,5,1,5,3,3,5,3,3,4,2,4,4,4,3,0,0.0,0,1,1,0,0,1,0,1,0,satisfied
214,91613,59,1199,4,2,2,2,5,4,4,4,4,4,4,3,4,1,0,15.0,0,1,1,0,1,0,1,0,0,neutral or dissatisfied
215,88865,22,1968,4,4,4,4,4,4,4,4,1,2,3,4,4,4,0,0.0,1,0,1,0,1,0,1,0,0,neutral or dissatisfied
216,96960,53,2560,5,5,5,5,5,4,5,3,3,3,3,3,3,3,0,3.0,1,0,1,0,1,0,1,0,0,satisfied
217,51191,56,308,4,2,2,2,5,3,4,4,4,4,4,5,4,2,0,0.0,1,0,1,0,1,0,0,0,1,satisfied
218,9461,48,362,4,4,5,3,2,4,5,3,3,5,3,5,3,4,0,0.0,1,0,1,0,0,1,0,1,0,neutral or dissatisfied
219,66384,38,1562,3,3,3,5,2,3,2,2,5,2,5,3,4,2,2,25.0,0,1,0,1,1,0,1,0,0,neutral or dissatisfied
220,41934,64,129,1,0,1,2,1,1,1,1,3,2,5,4,4,1,13,9.0,0,1,1,0,0,1,0,1,0,neutral or dissatisfied
221,25381,67,591,2,4,2,3,5,2,3,5,4,4,4,3,5,5,0,0.0,0,1,1,0,0,1,0,1,0,neutral or dissatisfied
222,14757,62,3692,2,2,4,2,3,4,2,4,4,4,4,1,4,2,0,0.0,1,0,1,0,1,0,1,0,0,satisfied
223,94013,57,1859,1,1,1,1,2,5,5,4,4,4,4,5,4,5,16,15.0,0,1,1,0,1,0,1,0,0,satisfied
224,80107,27,986,2,1,1,3,1,2,1,1,1,5,1,1,3,1,24,32.0,1,0,0,1,1,0,0,1,0,neutral or dissatisfied
225,23590,25,1024,1,1,1,3,5,1,5,5,1,4,4,1,4,5,13,11.0,1,0,0,1,1,0,0,1,0,neutral or dissatisfied
226,110384,52,919,3,4,4,4,3,2,2,3,3,3,3,1,3,1,85,72.0,1,0,1,0,1,0,0,1,0,neutral or dissatisfied
227,15069,45,576,4,2,2,2,3,1,3,4,4,4,4,5,4,2,0,0.0,1,0,1,0,1,0,0,0,1,satisfied
228,17128,23,423,3,3,3,3,1,3,1,1,2,2,3,3,3,1,6,13.0,1,0,0,1,1,0,0,1,0,neutral or dissatisfied
229,54060,55,1416,5,2,2,2,5,5,5,5,4,3,5,2,5,5,1,0.0,0,1,1,0,1,0,0,1,0,satisfied
230,129240,53,1464,3,2,2,2,5,4,4,3,3,3,3,3,3,3,0,0.0,0,1,1,0,1,0,1,0,0,neutral or dissatisfied
231,97165,9,715,4,4,4,3,1,4,1,1,5,4,4,4,4,1,11,4.0,1,0,1,0,0,1,0,1,0,satisfied
232,111696,33,541,2,2,3,2,4,4,4,4,5,2,5,3,4,4,86,85.0,0,1,1,0,1,0,1,0,0,satisfied
233,1887,64,293,3,3,3,3,3,3,3,3,4,4,4,4,4,3,3,0.0,0,1,0,1,1,0,1,0,0,neutral or dissatisfied
234,89086,8,2092,2,3,3,3,4,2,4,4,4,3,3,3,3,4,26,23.0,1,0,0,1,1,0,0,1,0,neutral or dissatisfied
235,35485,34,1053,4,4,4,1,3,4,3,3,3,2,5,3,5,3,34,15.0,0,1,1,0,0,1,0,1,0,neutral or dissatisfied
236,35719,59,2521,1,1,1,3,1,3,5,2,3,3,2,5,2,5,0,2.0,0,1,1,0,0,1,0,1,0,neutral or dissatisfied
237,85669,13,2544,3,1,3,3,3,3,3,3,4,3,4,3,3,3,0,0.0,1,0,1,0,1,0,1,0,0,neutral or dissatisfied
238,1137,44,158,4,4,4,2,2,4,2,2,2,5,1,4,5,2,0,0.0,0,1,1,0,0,1,0,1,0,neutral or dissatisfied
239,8358,54,1741,1,1,1,1,4,4,5,4,4,4,4,4,4,3,0,0.0,0,1,1,0,1,0,1,0,0,satisfied
240,17217,36,2651,4,4,4,4,3,4,4,5,5,5,5,5,5,3,10,0.0,0,1,1,0,1,0,1,0,0,satisfied
241,44847,11,760,3,5,3,1,5,3,5,5,3,5,5,4,4,5,102,88.0,1,0,1,0,0,1,0,1,0,neutral or dissatisfied
242,96673,32,1036,1,5,1,2,5,1,5,5,5,5,5,5,4,5,12,9.0,1,0,1,0,0,1,0,1,0,neutral or dissatisfied
243,80152,42,2586,1,3,3,3,1,1,1,3,5,2,3,1,4,1,0,0.0,0,1,1,0,1,0,0,1,0,neutral or dissatisfied
244,82277,27,1081,1,1,1,4,2,1,2,2,1,5,3,3,1,2,4,0.0,1,0,0,1,1,0,0,1,0,neutral or dissatisfied
245,123927,33,646,2,4,2,3,3,2,3,3,4,1,3,2,5,3,1,0.0,0,1,1,0,0,1,0,1,0,neutral or dissatisfied
246,115766,28,308,1,3,3,3,1,1,1,1,3,3,3,3,3,1,0,0.0,1,0,1,0,1,0,1,0,0,neutral or dissatisfied
247,21134,44,227,4,5,0,1,2,0,2,2,3,4,4,5,5,2,0,0.0,0,1,1,0,0,1,0,1,0,satisfied
248,112062,49,1754,3,3,3,3,4,3,5,4,1,4,3,4,4,4,33,28.0,0,1,0,1,1,0,0,1,0,neutral or dissatisfied
249,28643,59,2176,2,3,2,2,3,5,2,5,5,5,5,4,5,4,5,0.0,0,1,1,0,1,0,1,0,0,satisfied
250,108010,20,271,0,0,0,1,1,0,1,1,5,4,4,4,4,1,0,0.0,0,1,0,1,1,0,1,0,0,satisfied
251,92145,46,1522,3,2,3,3,3,5,4,4,4,4,4,3,4,5,0,0.0,1,0,1,0,1,0,1,0,0,satisfied
252,115846,36,325,5,5,5,5,5,5,5,5,1,5,3,1,3,5,0,0.0,0,1,1,0,1,0,0,1,0,satisfied
253,99685,62,3217,2,2,2,2,5,4,4,4,4,4,4,4,4,5,19,16.0,1,0,1,0,1,0,1,0,0,satisfied
254,112072,59,1491,3,3,3,3,2,4,4,3,3,2,3,4,3,3,15,14.0,0,1,1,0,1,0,1,0,0,satisfied
255,119226,29,331,3,4,3,4,3,3,3,3,5,4,2,2,4,3,0,0.0,1,0,1,0,0,1,0,1,0,neutral or dissatisfied
256,115925,41,371,2,2,2,1,1,2,1,1,4,4,2,1,1,1,35,30.0,1,0,0,1,1,0,1,0,0,neutral or dissatisfied
257,106552,7,727,1,5,1,3,4,1,4,4,4,1,1,5,4,4,0,0.0,0,1,1,0,0,1,0,1,0,neutral or dissatisfied
258,25126,65,1249,3,5,3,2,4,4,4,3,3,3,3,4,3,5,40,44.0,1,0,1,0,0,1,1,0,0,neutral or dissatisfied
259,33426,50,2614,2,2,2,2,5,4,4,2,4,4,2,4,2,4,0,9.0,0,1,1,0,1,0,1,0,0,satisfied
260,125844,20,951,2,3,3,3,2,2,4,2,3,5,3,1,4,2,57,41.0,1,0,1,0,1,0,0,1,0,neutral or dissatisfied
261,70328,58,2498,3,3,3,3,4,4,4,5,5,5,5,4,5,3,0,0.0,1,0,1,0,1,0,1,0,0,satisfied
262,88847,45,545,2,5,2,2,4,1,1,2,2,2,4,4,2,3,14,20.0,1,0,1,0,0,1,0,0,1,neutral or dissatisfied
263,108398,46,1838,1,5,1,3,5,1,5,5,3,2,5,4,5,5,0,0.0,0,1,1,0,0,1,0,0,1,neutral or dissatisfied
264,97316,43,3724,3,3,3,3,4,4,5,5,5,5,5,4,5,3,19,7.0,1,0,1,0,1,0,1,0,0,satisfied
265,124811,26,280,2,2,2,2,2,2,2,2,2,3,2,2,3,2,0,6.0,0,1,0,1,1,0,1,0,0,neutral or dissatisfied
266,23012,41,641,5,1,1,1,5,5,5,5,3,4,3,5,5,5,0,0.0,0,1,1,0,1,0,0,0,1,satisfied
267,18088,50,488,3,5,3,1,3,4,5,5,5,3,5,5,5,3,0,0.0,1,0,1,0,0,1,0,1,0,neutral or dissatisfied
268,37982,38,1237,3,4,3,1,4,3,4,5,5,3,5,5,5,5,6,0.0,0,1,1,0,0,1,1,0,0,neutral or dissatisfied
269,31332,38,1062,1,1,1,2,3,1,3,3,4,1,4,5,3,3,0,0.0,1,0,0,1,1,0,0,1,0,neutral or dissatisfied
270,97455,55,2699,2,2,2,2,2,5,4,3,3,3,3,4,3,4,0,3.0,1,0,1,0,1,0,1,0,0,satisfied
271,28901,49,679,1,1,1,1,2,5,4,4,4,4,4,2,4,1,51,71.0,1,0,1,0,1,0,1,0,0,satisfied
272,107606,33,423,4,4,4,3,4,4,4,4,3,2,4,5,5,4,0,5.0,0,1,0,1,1,0,1,0,0,neutral or dissatisfied
273,53258,57,4817,4,4,4,4,5,5,5,3,3,4,4,5,4,5,0,19.0,1,0,1,0,1,0,1,0,0,satisfied
274,14292,35,3833,3,3,3,3,3,2,3,5,5,5,5,4,5,4,0,3.0,1,0,1,0,1,0,1,0,0,satisfied
275,68232,40,2559,5,5,5,5,3,5,5,4,4,4,4,3,4,3,0,0.0,1,0,1,0,1,0,1,0,0,satisfied
276,51224,37,373,4,4,4,4,3,4,3,3,4,4,1,1,1,3,0,0.0,1,0,0,1,1,0,0,0,1,neutral or dissatisfied
277,121386,52,2279,2,5,2,3,2,4,2,5,3,4,5,2,4,2,17,79.0,1,0,1,0,0,1,0,1,0,neutral or dissatisfied
278,31668,41,862,2,2,2,2,2,2,2,2,3,5,2,3,3,2,0,0.0,0,1,1,0,1,0,0,1,0,satisfied
279,24628,14,666,3,3,3,2,3,1,1,4,2,1,5,1,4,1,243,251.0,1,0,1,0,0,1,0,1,0,neutral or dissatisfied
280,95876,32,759,2,2,2,2,5,4,5,5,3,5,4,4,4,5,0,0.0,1,0,1,0,1,0,1,0,0,satisfied
281,62793,11,2338,2,4,2,3,2,1,1,3,2,4,5,1,4,1,152,151.0,0,1,1,0,0,1,0,1,0,neutral or dissatisfied
282,83516,12,946,1,3,1,5,2,1,2,2,1,3,2,2,3,2,0,0.0,0,1,1,0,0,1,0,1,0,neutral or dissatisfied
283,13221,41,772,4,3,3,3,4,4,4,4,2,1,4,4,3,4,0,0.0,0,1,1,0,1,0,0,1,0,satisfied
284,100404,45,1011,3,2,2,5,4,3,4,4,4,3,4,4,5,4,0,0.0,1,0,0,1,1,0,1,0,0,neutral or dissatisfied
285,121453,21,257,2,0,2,4,5,2,1,5,1,5,1,4,5,5,0,1.0,0,1,0,1,1,0,0,1,0,neutral or dissatisfied
286,21454,31,164,2,3,3,3,2,2,2,2,3,3,3,1,3,2,0,0.0,1,0,1,0,1,0,0,1,0,neutral or dissatisfied
287,15937,38,166,4,3,2,3,4,4,4,4,5,5,4,4,5,4,17,17.0,0,1,1,0,1,0,0,1,0,satisfied
288,70105,40,2280,4,4,4,4,3,5,5,5,5,5,5,4,5,5,19,38.0,0,1,1,0,1,0,1,0,0,satisfied
289,47540,13,590,5,4,5,2,5,5,5,5,4,4,4,4,4,5,0,0.0,0,1,1,0,0,1,0,1,0,satisfied
290,57561,44,1597,2,2,2,2,3,4,4,2,2,2,2,5,2,4,0,5.0,1,0,1,0,1,0,1,0,0,satisfied
291,124103,66,2264,3,5,4,5,5,4,4,3,3,3,3,2,3,4,0,0.0,1,0,1,0,1,0,1,0,0,neutral or dissatisfied
292,125736,30,814,5,5,5,5,5,5,5,5,3,2,1,2,3,5,0,0.0,1,0,1,0,1,0,0,0,1,satisfied
293,93362,44,1024,3,1,3,3,4,3,4,4,1,1,4,3,3,4,2,0.0,0,1,1,0,0,1,0,1,0,neutral or dissatisfied
294,95429,53,3276,0,5,0,4,4,5,4,3,3,3,3,5,3,5,0,0.0,1,0,1,0,1,0,1,0,0,satisfied
295,106943,37,2567,2,2,4,2,4,4,4,5,5,5,5,3,5,5,0,12.0,1,0,1,0,1,0,1,0,0,satisfied
296,100691,39,889,2,5,2,3,3,2,3,3,3,3,4,3,4,3,38,30.0,1,0,1,0,0,1,0,1,0,neutral or dissatisfied
297,119948,29,1009,2,2,2,4,3,2,3,3,3,5,4,5,4,3,0,0.0,0,1,0,1,1,0,1,0,0,neutral or dissatisfied
298,15778,38,198,4,5,5,5,4,4,4,4,3,4,4,4,3,4,42,65.0,0,1,1,0,1,0,0,1,0,neutral or dissatisfied
299,68342,59,1598,3,3,3,3,4,3,4,5,5,5,5,3,5,5,0,0.0,0,1,1,0,1,0,1,0,0,satisfied
300,24665,19,873,1,0,1,3,4,1,4,4,3,4,4,3,5,4,57,65.0,0,1,1,0,0,1,0,1,0,neutral or dissatisfied
301,81029,39,1399,4,4,2,4,4,4,5,5,5,5,5,3,5,5,16,4.0,1,0,1,0,1,0,1,0,0,satisfied
302,70371,22,1145,3,5,3,1,4,3,4,4,5,2,4,5,5,4,0,10.0,0,1,1,0,0,1,0,1,0,neutral or dissatisfied
303,1386,50,282,0,4,0,5,4,0,3,4,4,4,4,3,4,4,18,10.0,0,1,1,0,0,1,0,0,1,satisfied
304,35225,22,1076,5,1,1,1,5,5,5,5,3,1,2,2,1,5,47,62.0,0,1,1,0,1,0,0,1,0,satisfied
305,86204,56,3927,4,4,4,4,5,5,5,4,4,4,4,4,4,4,0,1.0,0,1,1,0,1,0,1,0,0,satisfied
306,126370,39,507,3,5,4,2,4,4,4,4,5,5,4,3,5,4,0,0.0,0,1,1,0,0,1,0,1,0,neutral or dissatisfied
307,116184,29,325,4,3,4,4,5,4,5,5,2,5,4,3,4,5,0,0.0,0,1,1,0,0,1,0,1,0,satisfied
308,89613,42,3404,5,5,5,5,3,5,4,5,5,5,5,3,5,3,8,0.0,0,1,1,0,1,0,1,0,0,satisfied
309,99020,56,2387,4,4,4,4,2,5,4,3,3,4,3,4,3,3,33,21.0,0,1,1,0,1,0,1,0,0,satisfied
310,18463,27,192,3,3,3,3,4,4,3,4,2,3,2,1,3,4,0,1.0,0,1,1,0,1,0,1,0,0,satisfied
311,96637,21,972,2,2,2,3,4,2,4,4,5,4,5,3,5,4,0,0.0,1,0,0,1,1,0,0,1,0,neutral or dissatisfied
312,114678,42,362,1,1,1,1,4,5,4,5,5,4,5,4,5,5,0,17.0,1,0,1,0,1,0,1,0,0,satisfied
313,97639,48,1587,1,1,1,1,5,4,5,4,4,4,4,4,4,3,60,68.0,1,0,1,0,1,0,1,0,0,satisfied
314,75061,53,2611,4,5,4,4,4,3,5,4,4,4,4,3,4,4,0,0.0,0,1,1,0,1,0,1,0,0,satisfied
315,51744,64,651,4,5,4,4,2,4,4,2,2,4,2,3,2,5,0,0.0,1,0,1,0,0,1,0,1,0,neutral or dissatisfied
316,44413,49,342,3,4,3,2,4,4,4,4,4,3,4,3,4,5,0,0.0,1,0,1,0,0,1,0,1,0,neutral or dissatisfied
317,2389,49,1625,5,5,5,5,4,4,4,5,5,5,5,4,5,5,0,4.0,1,0,1,0,1,0,1,0,0,satisfied
318,105062,23,361,2,4,3,2,3,3,3,3,5,5,4,4,5,3,0,0.0,0,1,1,0,0,1,0,0,1,neutral or dissatisfied
319,91464,50,3511,3,5,3,5,1,1,1,3,3,3,3,4,3,3,0,29.0,0,1,1,0,1,0,1,0,0,neutral or dissatisfied
320,55721,51,927,1,4,1,3,2,1,5,2,3,5,4,4,4,2,0,0.0,0,1,1,0,0,1,0,0,1,neutral or dissatisfied
321,65726,34,3666,4,4,4,4,5,4,5,5,5,5,5,3,5,3,0,0.0,0,1,1,0,1,0,1,0,0,satisfied
322,8473,49,1187,1,1,1,1,3,5,4,3,3,3,3,4,3,3,33,40.0,1,0,1,0,1,0,1,0,0,satisfied
323,13488,56,106,5,2,2,2,4,1,2,5,5,5,5,4,5,3,11,4.0,1,0,1,0,1,0,0,1,0,satisfied
324,58611,46,235,2,2,2,2,3,5,4,4,4,4,4,3,4,3,24,24.0,0,1,1,0,1,0,1,0,0,satisfied
325,39607,25,965,2,5,2,1,2,2,2,2,4,4,4,4,5,2,0,0.0,0,1,1,0,0,1,0,1,0,neutral or dissatisfied
326,41704,68,936,3,4,3,1,4,4,5,5,5,3,5,4,5,4,0,0.0,1,0,1,0,0,1,0,0,1,neutral or dissatisfied
327,126579,10,1558,2,4,2,2,1,2,1,1,3,2,3,4,4,1,91,93.0,1,0,1,0,0,1,0,1,0,neutral or dissatisfied
328,44232,44,222,4,1,1,1,2,5,5,3,3,4,3,4,3,3,0,0.0,1,0,1,0,1,0,0,1,0,satisfied
329,44021,61,680,4,4,4,1,3,4,4,1,1,4,2,4,1,3,2,0.0,0,1,1,0,0,1,1,0,0,neutral or dissatisfied
330,67502,18,641,3,4,3,1,4,3,1,4,2,1,1,2,4,4,13,1.0,1,0,1,0,0,1,0,0,1,neutral or dissatisfied
331,19525,58,3065,0,5,0,3,4,4,4,2,2,2,2,4,2,3,0,0.0,1,0,1,0,1,0,1,0,0,satisfied
332,110015,58,3736,2,1,1,1,2,2,2,2,2,3,2,2,2,3,52,41.0,1,0,1,0,1,0,1,0,0,neutral or dissatisfied
333,30960,64,1024,4,4,4,2,4,4,4,4,3,2,5,5,4,4,12,5.0,0,1,1,0,0,1,0,1,0,neutral or dissatisfied
334,2153,66,685,2,4,2,1,5,4,5,3,3,2,3,5,3,4,0,0.0,0,1,1,0,0,1,1,0,0,neutral or dissatisfied
335,115097,21,296,4,0,4,4,4,4,5,4,4,3,5,4,4,4,19,12.0,1,0,0,1,1,0,1,0,0,satisfied
336,63204,39,337,4,4,4,4,2,5,4,5,5,5,5,4,5,4,5,0.0,0,1,1,0,1,0,1,0,0,satisfied
337,113849,50,1363,2,2,2,2,2,2,2,3,5,4,4,2,5,2,238,232.0,0,1,1,0,1,0,1,0,0,satisfied
338,95508,43,189,1,2,2,2,4,3,3,1,1,1,1,4,1,2,13,11.0,1,0,1,0,1,0,0,0,1,neutral or dissatisfied
339,112350,41,1620,4,4,4,4,4,5,5,2,2,2,2,5,2,5,7,0.0,0,1,1,0,1,0,1,0,0,satisfied
340,20650,46,552,4,4,4,4,4,4,4,4,3,3,2,2,3,4,4,0.0,0,1,1,0,1,0,0,1,0,satisfied
341,65517,41,1616,4,4,4,4,5,5,5,4,4,5,4,3,4,5,2,6.0,0,1,1,0,1,0,1,0,0,satisfied
342,116988,31,646,3,4,5,5,3,3,3,3,1,5,4,4,3,3,0,0.0,1,0,1,0,1,0,0,1,0,neutral or dissatisfied
343,116210,53,404,4,4,4,4,5,4,5,3,3,4,5,5,3,5,21,13.0,1,0,1,0,0,1,0,1,0,neutral or dissatisfied
344,15218,39,3601,2,2,2,2,4,5,2,4,4,4,4,1,4,3,0,0.0,1,0,1,0,1,0,1,0,0,satisfied
345,35387,53,635,2,2,2,2,5,5,5,1,1,2,3,5,3,5,150,156.0,1,0,1,0,1,0,1,0,0,satisfied
346,20002,25,646,4,5,5,5,4,4,4,4,3,4,5,5,3,4,13,4.0,0,1,1,0,1,0,0,1,0,satisfied
347,102927,20,317,3,4,3,3,3,3,3,3,4,1,3,4,4,3,23,14.0,1,0,0,1,1,0,0,1,0,neutral or dissatisfied
348,92462,46,1892,3,3,3,3,2,3,2,2,3,4,4,4,3,2,0,0.0,0,1,0,1,1,0,0,1,0,neutral or dissatisfied
349,70950,10,612,3,4,2,3,1,2,1,1,2,5,3,5,3,1,0,0.0,0,1,1,0,0,1,0,1,0,neutral or dissatisfied
350,76034,47,2609,3,3,3,3,5,4,5,4,4,4,4,5,4,5,0,0.0,1,0,1,0,1,0,1,0,0,satisfied
351,97177,32,1357,3,3,2,3,5,2,5,5,2,5,4,4,3,5,4,0.0,0,1,1,0,0,1,0,1,0,neutral or dissatisfied
352,51719,14,237,2,4,2,4,2,2,2,2,3,5,5,4,5,2,3,12.0,1,0,1,0,0,1,0,1,0,neutral or dissatisfied
353,129201,16,2442,2,2,2,2,4,4,4,4,3,3,3,5,5,4,0,0.0,1,0,1,0,1,0,1,0,0,satisfied
354,35558,53,950,1,5,0,4,2,5,4,1,1,0,1,4,1,3,0,0.0,1,0,1,0,0,1,0,1,0,neutral or dissatisfied
355,109398,55,2896,1,1,1,1,3,5,5,5,5,5,5,4,5,3,2,0.0,0,1,1,0,1,0,1,0,0,satisfied
356,65351,28,1537,2,2,2,2,5,5,5,5,5,3,5,4,5,5,0,0.0,1,0,1,0,1,0,1,0,0,satisfied
357,102482,49,197,2,3,2,4,4,4,3,3,3,2,2,3,3,1,3,0.0,1,0,1,0,0,1,0,1,0,neutral or dissatisfied
358,17932,54,789,1,4,1,3,1,1,1,1,4,3,5,5,5,1,0,0.0,0,1,1,0,0,1,0,0,1,neutral or dissatisfied
359,122276,70,541,3,4,3,4,4,5,4,5,5,3,3,5,5,5,0,0.0,1,0,1,0,0,1,0,1,0,neutral or dissatisfied
360,57484,25,782,2,2,2,4,1,2,1,1,3,4,4,4,3,1,9,19.0,1,0,0,1,1,0,0,1,0,neutral or dissatisfied
361,121069,48,951,1,1,1,1,5,4,5,3,3,3,3,5,3,3,0,0.0,1,0,1,0,1,0,1,0,0,satisfied
362,41414,7,563,2,4,2,2,2,2,2,2,5,3,5,5,4,2,0,0.0,0,1,1,0,0,1,0,1,0,neutral or dissatisfied
363,49839,39,109,3,3,3,3,3,3,3,3,3,2,3,3,3,3,0,5.0,0,1,1,0,1,0,0,1,0,neutral or dissatisfied
364,48189,79,414,2,1,1,1,2,2,2,2,1,2,3,1,3,2,1,0.0,0,1,1,0,1,0,0,1,0,neutral or dissatisfied
365,82445,28,502,4,4,4,3,5,4,5,5,4,3,5,3,5,5,0,0.0,1,0,0,1,1,0,1,0,0,neutral or dissatisfied
366,108108,41,990,4,4,4,4,4,4,5,4,4,4,4,3,4,3,37,38.0,0,1,1,0,1,0,1,0,0,satisfied
367,63984,27,1192,1,1,1,4,1,1,1,1,1,4,4,4,4,1,0,32.0,1,0,0,1,1,0,0,0,1,neutral or dissatisfied
368,105287,59,2869,5,5,5,5,3,5,4,5,5,5,5,5,5,3,0,1.0,1,0,1,0,1,0,1,0,0,satisfied
369,9385,21,401,3,2,5,3,5,5,5,5,3,2,3,4,3,5,71,117.0,1,0,1,0,0,1,0,1,0,neutral or dissatisfied
370,25265,48,425,5,4,4,4,5,5,5,5,4,3,1,5,4,5,0,0.0,0,1,1,0,1,0,0,1,0,satisfied
371,119844,53,1095,3,5,5,5,3,3,3,3,1,1,3,3,4,3,0,0.0,0,1,1,0,1,0,0,1,0,neutral or dissatisfied
372,33840,42,1609,2,4,1,4,2,2,3,2,2,2,2,2,2,1,12,0.0,1,0,1,0,1,0,1,0,0,neutral or dissatisfied
373,81815,48,1310,1,1,1,4,1,1,1,1,2,5,4,2,4,1,52,27.0,1,0,0,1,1,0,0,1,0,neutral or dissatisfied
374,83524,59,946,4,2,3,2,1,3,1,1,4,1,3,3,3,1,0,0.0,0,1,1,0,0,1,0,1,0,satisfied
375,78999,53,3804,2,2,2,2,5,4,4,5,5,5,5,5,5,3,0,0.0,1,0,1,0,1,0,1,0,0,satisfied
376,46712,24,125,2,4,0,4,2,0,3,2,2,2,4,1,3,2,47,94.0,0,1,1,0,0,1,0,1,0,neutral or dissatisfied
377,41188,56,429,2,1,2,3,3,2,3,3,1,4,3,3,2,3,35,29.0,0,1,1,0,0,1,0,1,0,neutral or dissatisfied
378,5326,42,3004,5,5,3,5,3,5,5,5,5,5,5,5,5,4,5,14.0,1,0,1,0,1,0,1,0,0,satisfied
379,80176,24,1455,2,2,2,3,2,4,4,2,4,4,1,4,3,4,0,0.0,1,0,0,1,1,0,0,1,0,neutral or dissatisfied
380,46900,28,833,3,3,3,3,2,2,2,2,1,1,3,4,1,2,0,0.0,0,1,1,0,1,0,1,0,0,satisfied
381,89219,17,1892,1,1,1,2,1,1,2,1,2,4,2,2,3,1,0,0.0,1,0,1,0,0,1,0,1,0,neutral or dissatisfied
382,17928,31,789,2,4,4,4,2,1,2,2,1,4,4,3,4,2,0,0.0,0,1,1,0,1,0,0,0,1,neutral or dissatisfied
383,55425,60,2254,3,3,5,3,4,4,4,4,4,4,4,4,4,4,2,0.0,0,1,1,0,1,0,1,0,0,satisfied
384,88130,39,444,4,4,4,3,1,4,1,1,5,2,5,4,5,1,12,16.0,0,1,0,1,1,0,1,0,0,satisfied
385,48354,47,522,4,5,5,5,3,2,1,4,4,4,4,2,4,2,40,26.0,1,0,1,0,1,0,0,1,0,satisfied
386,105905,60,283,3,4,4,4,3,3,3,3,2,2,4,2,4,3,20,16.0,0,1,1,0,1,0,0,1,0,neutral or dissatisfied
387,60943,13,1529,5,5,3,5,4,4,4,4,4,4,5,3,5,4,0,0.0,0,1,1,0,1,0,1,0,0,satisfied
388,101584,29,1099,1,1,1,2,3,1,5,3,1,4,2,1,2,3,51,51.0,0,1,0,1,1,0,1,0,0,neutral or dissatisfied
389,71388,45,2580,5,5,5,5,2,4,4,5,5,5,5,5,5,5,0,0.0,1,0,1,0,1,0,1,0,0,satisfied
390,77866,44,1262,1,1,3,1,3,5,5,4,4,4,4,5,4,4,0,0.0,0,1,1,0,1,0,1,0,0,satisfied
391,49223,50,109,5,1,1,1,4,5,1,5,5,5,5,3,5,2,0,11.0,1,0,1,0,1,0,0,1,0,satisfied
392,106530,26,271,3,0,3,5,5,3,5,5,4,3,5,5,4,5,100,93.0,1,0,1,0,0,1,0,1,0,neutral or dissatisfied
